Date,4GLD.DE,ADS.DE,ALV.DE,BAS.DE,BMW.DE,DBK.DE,EXHA.DE,MUV2.DE,SAP.DE,SIE.DE
2021-08-20,49.11000061035156,286.2784423828125,155.68478393554688,47.681453704833984,55.643428802490234,9.047320365905762,134.6900177001953,211.2579803466797,116.3049545288086,121.7923812866211
2021-08-23,49.45600128173828,290.63897705078125,156.10781860351562,48.00536346435547,55.5133171081543,9.076728820800781,134.6173553466797,211.1349334716797,116.67329406738281,122.6712417602539
2021-08-24,49.45399856567383,289.0274658203125,157.275146484375,49.013916015625,56.68429946899414,9.208200454711914,134.60768127441406,210.60177612304688,116.37862396240234,123.16339111328125
2021-08-25,48.88600158691406,290.7337646484375,157.35350036621094,48.89612579345703,56.38071060180664,9.356969833374023,134.35562133789062,207.89492797851562,115.29200744628906,122.10877227783203
2021-08-26,49.08000183105469,289.1696472167969,155.8101348876953,48.56485366821289,56.33735275268555,9.144193649291992,134.37498474121094,206.33641052246094,115.47618865966797,122.21421813964844
2021-08-27,49.33599853515625,288.41131591796875,155.9041290283203,48.95501708984375,56.58309555053711,9.100946426391602,134.37498474121094,206.66452026367188,115.80770111083984,123.63798522949219
2021-08-30,49.33399963378906,286.3258361816406,155.37139892578125,49.146427154541016,57.13969039916992,9.036940574645996,134.42825317382812,203.95765686035156,116.87588500976562,124.2883529663086
2021-08-31,49.268001556396484,284.8091735839844,155.88845825195312,48.23357391357422,58.09381866455078,9.106136322021484,134.17137145996094,202.9733428955078,117.37316131591797,123.77860260009766
2021-09-01,49.242000579833984,285.5201110839844,156.13917541503906,47.556304931640625,57.44327926635742,9.14073371887207,134.13739013671875,202.93234252929688,117.5205078125,122.37242889404297
2021-09-02,49.11399841308594,285.7570495605469,154.90133666992188,47.79924392700195,57.40713882446289,9.135543823242188,134.1859130859375,200.43055725097656,115.8629379272461,124.552001953125
